Churn,Tenure,CityTier,WarehouseToHome,Gender,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single,TenurePerAddress,AvgCashbackPerOrder,ComplainLowTenure,OrderFrequency,CouponUsageRate
0,4.0,1,7.0,1,3.0,5,3,3,0,23.0,3.5,6.0,3.0,209.74,0,0,1,0,0,0,0,0,0,0,1,1.0,29.962857142857143,0,1.2,0.5
0,1.0,3,27.0,0,3.0,4,3,3,0,15.0,2.0,2.0,3.0,224.81,0,0,1,0,0,0,1,0,0,0,1,0.25,74.93666666666667,0,1.0,0.6666666666666666
0,25.0,1,15.0,1,3.0,5,4,7,0,17.0,3.0,2.0,8.0,249.89999999999998,1,0,1,0,0,0,0,0,0,1,0,3.125,83.3,0,0.07692307692307693,1.0
1,1.0,1,10.0,0,3.0,4,5,7,1,12.0,1.0,2.0,5.0,151.57,1,0,0,0,0,0,0,1,0,0,1,0.125,50.52333333333333,1,1.0,0.3333333333333333
0,15.0,3,13.0,0,4.0,4,1,5,1,19.0,1.0,2.0,1.0,260.91,1,0,1,0,0,0,0,0,0,0,1,2.5,86.97000000000001,0,0.125,0.3333333333333333
1,1.0,3,33.0,0,3.0,5,5,7,0,16.0,2.0,2.0,2.0,191.96,0,0,0,1,0,0,1,0,0,0,1,0.125,63.98666666666667,0,1.0,0.6666666666666666
1,1.0,1,7.0,1,3.0,4,3,2,0,15.0,1.0,2.0,6.0,145.58,1,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,48.52666666666667,0,1.0,0.3333333333333333
0,19.0,3,13.0,0,3.0,5,1,8,0,13.0,3.5,6.0,3.0,213.65,0,1,0,0,0,0,0,0,0,0,1,2.111111111111111,30.521428571428572,0,0.3,0.5
0,28.0,3,10.0,0,3.0,4,5,4,0,15.0,2.0,2.0,6.0,184.4,1,0,0,1,0,0,1,0,0,1,0,5.6,61.46666666666667,0,0.06896551724137931,0.6666666666666666
0,10.0,1,12.0,1,4.0,4,4,10,0,17.0,3.0,4.0,8.0,184.14,1,0,1,0,0,0,1,0,0,0,1,0.9090909090909091,36.827999999999996,0,0.36363636363636365,0.6
0,7.0,1,11.0,0,3.0,5,4,8,0,22.0,1.0,2.0,2.0,151.22,1,1,0,0,0,0,0,1,0,1,0,0.7777777777777778,50.406666666666666,0,0.25,0.3333333333333333
0,11.0,1,18.0,1,3.0,4,1,3,1,15.0,2.0,2.0,8.0,246.85000000000002,0,0,0,0,1,0,0,0,0,1,0,2.75,82.28333333333335,0,0.16666666666666666,0.6666666666666666
0,12.0,3,10.0,1,4.0,4,3,2,0,13.0,2.0,6.0,3.0,231.08999999999997,1,0,1,0,0,0,0,0,0,1,0,4.0,33.012857142857136,0,0.46153846153846156,0.2857142857142857
0,5.0,1,7.0,1,3.0,6,3,2,0,13.0,1.0,2.0,5.0,168.45,0,1,0,0,0,0,1,0,0,1,0,1.6666666666666667,56.15,0,0.3333333333333333,0.3333333333333333
0,31.0,1,10.0,1,4.0,5,1,5,0,18.0,1.0,2.0,1.0,146.77,1,0,1,0,0,0,0,1,0,1,0,5.166666666666667,48.92333333333334,0,0.0625,0.3333333333333333
0,11.0,3,11.0,1,3.0,4,1,6,0,18.0,3.5,6.0,9.0,152.93,0,0,0,1,0,0,0,1,0,1,0,1.5714285714285714,21.84714285714286,0,0.5,0.5
0,3.0,3,7.0,0,3.0,4,1,3,0,15.0,3.5,5.0,2.0,204.18,0,1,0,0,0,0,0,0,0,1,0,0.75,34.03,0,1.25,0.5833333333333334
0,9.0,3,7.0,0,4.0,4,3,3,0,15.0,2.0,2.0,3.0,212.89,0,0,0,1,0,0,0,0,0,0,1,2.25,70.96333333333332,0,0.2,0.6666666666666666
1,1.0,1,25.0,1,3.0,5,1,3,1,14.0,1.0,2.0,2.0,148.89,1,1,0,0,0,0,0,1,0,0,1,0.25,49.629999999999995,1,1.0,0.3333333333333333
0,26.0,1,9.0,0,3.0,5,1,9,0,16.0,3.0,3.0,3.0,157.12,1,0,1,0,0,0,0,1,0,0,1,2.6,39.28,0,0.1111111111111111,0.75
0,16.0,1,11.0,1,3.0,4,1,3,0,15.0,1.0,6.0,14.5,317.32,1,0,0,0,0,0,0,0,1,1,0,4.0,45.33142857142857,0,0.35294117647058826,0.14285714285714285
0,31.0,2,13.0,1,3.0,4,3,10,0,18.0,1.0,3.0,3.0,147.67,1,1,0,0,0,0,0,1,0,1,0,2.8181818181818183,36.9175,0,0.09375,0.25
0,24.0,3,7.0,0,4.0,4,1,5,0,15.0,2.0,2.0,7.0,320.17,1,1,0,0,0,0,0,0,1,1,0,4.0,106.72333333333334,0,0.08,0.6666666666666666
1,1.0,1,21.0,1,3.0,4,1,7,1,14.0,2.0,2.0,5.0,149.36,1,1,0,0,0,0,0,1,0,1,0,0.125,49.78666666666667,1,1.0,0.6666666666666666
0,17.0,3,23.0,0,4.0,4,1,7,1,23.0,1.0,2.0,10.0,285.64,1,0,0,1,0,1,0,0,0,1,0,2.125,95.21333333333332,0,0.1111111111111111,0.3333333333333333
1,1.0,1,9.0,0,3.0,4,5,9,0,21.0,2.0,2.0,8.0,152.07,1,0,1,0,0,0,0,1,0,1,0,0.1,50.69,0,1.0,0.6666666666666666
0,26.0,3,9.0,1,4.0,5,3,3,1,15.0,2.0,6.0,13.0,315.68,0,0,1,0,0,0,0,0,1,0,1,6.5,45.097142857142856,0,0.2222222222222222,0.2857142857142857
0,6.0,3,11.0,0,3.0,4,4,4,0,12.0,2.0,2.0,3.0,164.31,1,0,1,0,0,0,0,1,0,1,0,1.2,54.77,0,0.2857142857142857,0.6666666666666666
1,1.0,1,7.0,1,4.0,5,3,2,1,15.0,1.0,2.0,3.0,162.3,1,0,1,0,0,0,0,1,0,0,1,0.3333333333333333,54.1,1,1.0,0.3333333333333333
0,13.0,1,7.0,0,4.0,4,3,9,0,15.0,2.0,2.0,3.0,147.32,1,1,0,0,0,0,0,1,0,1,0,1.3,49.10666666666666,0,0.14285714285714285,0.6666666666666666
0,6.0,3,33.0,1,4.0,4,1,2,0,19.0,3.0,3.0,3.0,169.65,0,0,0,1,0,0,1,0,0,1,0,2.0,42.4125,0,0.42857142857142855,0.75
0,15.0,1,26.0,1,3.0,4,5,4,0,17.0,1.0,2.0,1.0,155.72,1,0,1,0,0,0,1,0,0,1,0,3.0,51.906666666666666,0,0.125,0.3333333333333333
0,14.0,1,31.0,1,4.0,4,1,3,0,18.0,3.0,5.0,8.0,158.19,1,0,0,0,0,0,1,0,0,1,0,3.5,26.365,0,0.3333333333333333,0.5
0,19.0,1,7.0,1,4.0,2,1,2,0,15.0,2.0,2.0,8.0,317.02,1,0,0,0,1,0,0,0,1,1,0,6.333333333333333,105.67333333333333,0,0.1,0.6666666666666666
0,5.0,1,10.0,1,4.0,4,3,11,0,13.0,1.0,3.0,3.0,261.75,0,1,0,0,0,0,0,0,0,1,0,0.4166666666666667,65.4375,0,0.5,0.25
0,7.0,1,12.0,0,4.0,5,1,3,0,14.0,1.0,2.0,3.0,154.11,1,0,1,0,0,0,0,1,0,1,0,1.75,51.370000000000005,0,0.25,0.3333333333333333
0,8.0,1,9.0,1,3.0,5,5,8,0,14.0,1.0,6.0,10.0,184.57,1,0,1,0,0,0,1,0,0,1,0,0.8888888888888888,26.367142857142856,0,0.6666666666666666,0.14285714285714285
0,11.0,1,7.0,0,3.0,5,5,4,0,15.0,1.0,2.0,3.0,164.2,1,1,0,0,0,0,0,1,0,1,0,2.2,54.73333333333333,0,0.16666666666666666,0.3333333333333333
0,19.0,1,14.0,1,4.0,2,3,6,0,18.0,2.0,2.0,3.0,189.34,0,0,1,0,0,0,1,0,0,1,0,2.7142857142857144,63.11333333333334,0,0.1,0.6666666666666666
1,1.0,1,17.0,1,4.0,4,3,8,0,12.0,1.0,2.0,3.0,225.48,0,1,0,0,0,0,0,0,0,1,0,0.1111111111111111,75.16,0,1.0,0.3333333333333333
0,13.0,1,9.0,0,4.0,4,3,2,0,25.5,3.5,2.0,9.0,234.38,0,0,0,0,0,0,0,0,0,0,1,4.333333333333333,78.12666666666667,0,0.14285714285714285,1.1666666666666667
0,3.0,1,22.0,1,3.0,4,1,3,0,20.0,2.0,2.0,6.0,148.4,1,0,1,0,0,0,0,1,0,0,1,0.75,49.46666666666667,0,0.5,0.6666666666666666
0,16.0,1,24.0,0,3.0,2,5,5,1,14.0,2.0,2.0,3.0,190.45,1,0,1,0,0,0,1,0,0,0,1,2.6666666666666665,63.48333333333333,0,0.11764705882352941,0.6666666666666666
0,3.0,3,27.0,1,3.0,4,1,4,0,15.0,2.0,2.0,3.0,194.31,1,0,0,1,0,0,1,0,0,1,0,0.6,64.77,0,0.5,0.6666666666666666
0,1.0,1,7.0,0,4.0,4,3,2,0,13.0,2.0,2.0,3.0,173.98,1,0,1,0,0,0,1,0,0,1,0,0.3333333333333333,57.99333333333333,0,1.0,0.6666666666666666
0,16.0,1,9.0,0,3.0,5,5,2,1,12.0,3.5,6.0,9.0,150.93,1,1,0,0,0,0,0,1,0,1,0,5.333333333333333,21.56142857142857,0,0.35294117647058826,0.5
0,14.0,1,9.0,1,3.0,4,3,2,0,15.0,3.5,4.0,10.0,319.36,1,1,0,0,0,0,0,0,1,1,0,4.666666666666667,63.872,0,0.26666666666666666,0.7
0,25.0,1,7.0,1,4.0,4,1,3,0,12.0,2.0,2.0,1.0,152.23,1,0,1,0,0,0,0,1,0,1,0,6.25,50.74333333333333,0,0.07692307692307693,0.6666666666666666
1,1.0,1,36.0,1,4.0,5,4,2,0,12.0,1.0,2.0,5.0,159.79,0,1,0,0,0,0,0,1,0,0,1,0.3333333333333333,53.26333333333333,0,1.0,0.3333333333333333
0,6.0,1,14.0,1,4.0,2,4,3,0,21.0,1.0,2.0,4.0,152.94,0,0,1,0,0,0,0,1,0,1,0,1.5,50.98,0,0.2857142857142857,0.3333333333333333
0,12.0,3,9.0,1,3.0,5,1,5,0,19.0,2.0,6.0,6.0,177.49,0,0,1,0,0,0,1,0,0,1,0,2.0,25.35571428571429,0,0.46153846153846156,0.2857142857142857
0,6.0,1,9.0,1,3.0,5,5,6,0,14.0,1.0,2.0,5.0,146.76,1,0,0,0,0,0,1,0,0,0,1,0.8571428571428571,48.919999999999995,0,0.2857142857142857,0.3333333333333333
0,20.0,3,9.0,0,4.0,6,4,5,1,15.0,3.5,6.0,8.0,293.72,1,0,0,0,0,1,0,0,0,1,0,3.3333333333333335,41.96,0,0.2857142857142857,0.5
1,1.0,1,9.0,1,4.0,4,3,4,0,12.0,1.0,2.0,1.0,159.85,1,0,1,0,0,0,0,1,0,0,1,0.2,53.28333333333333,0,1.0,0.3333333333333333
0,3.0,3,9.0,1,4.0,5,4,4,0,20.0,2.0,2.0,1.0,191.44,1,1,0,0,0,0,1,0,0,1,0,0.6,63.81333333333333,0,0.5,0.6666666666666666
0,5.0,1,30.0,1,4.0,5,1,2,0,22.0,1.0,6.0,9.0,180.82,1,1,0,0,0,0,1,0,0,1,0,1.6666666666666667,25.83142857142857,0,1.0,0.14285714285714285
0,1.0,1,12.0,1,3.0,2,5,3,0,13.0,2.0,2.0,6.0,165.0,0,0,1,0,0,0,1,0,0,1,0,0.25,55.0,0,1.0,0.6666666666666666
0,19.0,1,27.0,1,4.0,4,1,2,1,15.0,3.0,2.0,11.0,259.96,1,1,0,0,0,1,0,0,0,1,0,6.333333333333333,86.65333333333332,0,0.1,1.0
0,10.0,1,13.0,1,3.0,4,1,2,0,12.0,2.0,6.0,12.0,157.1,1,0,1,0,0,0,0,1,0,1,0,3.3333333333333335,22.442857142857143,0,0.5454545454545454,0.2857142857142857
0,29.0,1,7.0,1,3.0,4,5,2,1,15.0,3.5,5.0,14.0,315.45,1,1,0,0,0,0,0,0,1,0,1,9.666666666666666,52.574999999999996,0,0.16666666666666666,0.5833333333333334
1,11.0,1,36.0,1,3.0,4,4,3,1,13.0,3.5,2.0,10.0,243.49,0,0,1,0,0,0,0,0,0,1,0,2.75,81.16333333333334,0,0.16666666666666666,1.1666666666666667
0,2.0,1,16.0,1,4.0,4,1,3,0,24.0,2.0,2.0,5.0,145.7,1,1,0,0,0,0,0,1,0,1,0,0.5,48.56666666666666,0,0.6666666666666666,0.6666666666666666
0,11.0,3,13.0,1,4.0,4,1,6,0,15.0,2.0,2.0,2.0,190.02,1,1,0,0,0,0,1,0,0,1,0,1.5714285714285714,63.34,0,0.16666666666666666,0.6666666666666666
0,1.0,1,10.0,1,4.0,5,3,3,0,18.0,2.0,2.0,1.0,157.3,1,1,0,0,0,0,0,1,0,0,1,0.25,52.43333333333334,0,1.0,0.6666666666666666
0,11.0,1,7.0,0,4.0,4,1,4,1,19.0,1.0,2.0,3.0,261.03,0,1,0,0,0,0,0,0,0,1,0,2.2,87.00999999999999,0,0.16666666666666666,0.3333333333333333
0,9.0,1,29.0,0,4.0,2,4,9,0,19.0,3.5,2.0,3.0,244.95999999999998,1,0,1,0,0,0,0,0,0,1,0,0.9,81.65333333333332,0,0.2,1.1666666666666667
0,12.0,3,14.0,0,3.0,2,5,3,1,25.0,3.5,6.0,8.0,181.05,1,1,0,0,0,0,1,0,0,1,0,3.0,25.864285714285717,0,0.46153846153846156,0.5
0,1.0,1,7.0,0,3.0,4,4,3,0,21.0,2.0,2.0,5.0,188.97,0,0,1,0,0,0,1,0,0,1,0,0.25,62.99,0,1.0,0.6666666666666666
0,24.0,1,11.0,1,4.0,4,4,5,0,15.0,1.0,2.0,7.0,316.44,1,0,1,0,0,0,0,0,1,1,0,4.0,105.48,0,0.08,0.3333333333333333
0,27.0,1,10.0,1,3.0,4,3,5,1,15.0,2.0,2.0,4.0,300.84,1,1,0,0,0,1,0,0,0,1,0,4.5,100.27999999999999,0,0.07142857142857142,0.6666666666666666
0,16.0,3,7.0,1,2.0,4,3,3,0,25.5,3.5,6.0,7.0,174.07,1,0,1,0,0,0,1,0,0,1,0,4.0,24.867142857142856,0,0.35294117647058826,0.5
0,3.0,3,9.0,1,3.0,4,1,3,0,19.0,1.0,2.0,10.0,170.54,0,0,1,0,0,0,1,0,0,0,1,0.75,56.846666666666664,0,0.5,0.3333333333333333
0,29.0,1,27.0,1,3.0,4,1,5,1,20.0,1.0,2.0,9.0,179.15,1,0,0,0,0,0,1,0,0,1,0,4.833333333333333,59.71666666666667,0,0.06666666666666667,0.3333333333333333
0,1.0,1,18.0,1,3.0,4,5,3,1,14.0,2.0,4.0,4.0,172.41,0,1,0,0,0,0,1,0,0,1,0,0.25,34.482,1,2.0,0.4
0,11.0,1,7.0,0,3.0,4,1,3,0,13.0,2.0,6.0,8.0,146.15,1,0,1,0,0,0,0,1,0,0,1,2.75,20.87857142857143,0,0.5,0.2857142857142857
1,8.0,1,31.0,1,3.0,4,3,5,1,23.0,1.0,2.0,1.0,156.61,0,0,1,0,0,0,0,1,0,1,0,1.3333333333333333,52.20333333333334,0,0.2222222222222222,0.3333333333333333
0,12.0,1,30.0,1,3.0,4,1,11,0,15.0,1.0,2.0,3.0,182.45,1,0,1,0,0,0,1,0,0,1,0,1.0,60.81666666666666,0,0.15384615384615385,0.3333333333333333
1,1.0,1,23.0,1,3.0,4,4,4,1,14.0,2.0,2.0,3.0,148.73,1,1,0,0,0,0,0,1,0,1,0,0.2,49.57666666666666,1,1.0,0.6666666666666666
0,2.0,1,15.0,0,4.0,4,1,3,0,22.0,2.0,2.0,3.0,158.1,1,0,1,0,0,0,0,1,0,0,1,0.5,52.699999999999996,0,0.6666666666666666,0.6666666666666666
0,23.0,1,17.0,0,3.0,4,5,11,1,15.0,1.0,2.0,3.0,311.65,0,0,1,0,0,0,0,0,1,0,1,1.9166666666666667,103.88333333333333,0,0.08333333333333333,0.3333333333333333
0,10.0,1,10.0,1,2.0,4,4,6,0,13.0,3.0,6.0,8.0,169.85,1,0,0,0,0,0,1,0,0,0,1,1.4285714285714286,24.264285714285712,0,0.5454545454545454,0.42857142857142855
0,5.0,3,12.0,0,3.0,4,4,3,0,12.0,1.0,3.0,3.0,152.89,0,0,0,1,0,0,0,1,0,1,0,1.25,38.2225,0,0.5,0.25
1,1.0,3,11.0,1,3.0,5,1,3,1,13.0,3.5,6.0,5.0,183.28,1,0,0,1,0,0,1,0,0,0,1,0.25,26.18285714285714,1,3.0,0.5
0,11.0,1,16.0,1,3.0,4,1,3,1,13.0,1.0,2.0,3.0,148.26,0,1,0,0,0,0,0,1,0,1,0,2.75,49.419999999999995,0,0.16666666666666666,0.3333333333333333
0,16.0,3,33.0,0,4.0,4,4,7,0,15.0,3.5,2.0,9.0,260.25,0,0,0,1,0,1,0,0,0,1,0,2.0,86.75,0,0.11764705882352941,1.1666666666666667
1,1.0,1,10.0,1,3.0,4,3,3,0,14.0,2.0,2.0,1.0,139.2,1,0,1,0,0,0,0,1,0,0,1,0.25,46.4,0,1.0,0.6666666666666666
0,9.0,3,23.0,1,4.0,4,4,2,0,16.0,3.5,6.0,10.0,205.2,1,0,0,1,0,0,0,0,0,1,0,3.0,29.314285714285713,0,0.6,0.5
0,10.0,1,25.0,1,3.0,2,1,6,0,19.0,2.0,2.0,1.0,161.88,0,0,1,0,0,0,0,1,0,1,0,1.4285714285714286,53.96,0,0.18181818181818182,0.6666666666666666
0,25.0,1,9.0,1,3.0,6,4,7,0,19.0,1.0,2.0,3.0,179.82,1,1,0,0,0,0,1,0,0,1,0,3.125,59.94,0,0.07692307692307693,0.3333333333333333
0,15.0,3,9.0,1,3.0,4,4,3,0,20.0,1.0,2.0,5.0,285.15,1,0,1,0,0,1,0,0,0,0,1,3.75,95.05,0,0.125,0.3333333333333333
0,1.0,3,17.0,0,4.0,5,3,3,0,13.0,1.0,2.0,1.0,137.0,1,1,0,0,0,0,0,1,0,0,1,0.25,45.666666666666664,0,1.0,0.3333333333333333
0,2.0,1,23.0,1,4.0,2,5,2,0,20.0,1.0,2.0,8.0,181.61,1,1,0,0,0,0,1,0,0,0,1,0.6666666666666666,60.53666666666667,0,0.6666666666666666,0.3333333333333333
0,5.0,3,14.0,1,4.0,2,1,6,0,12.0,3.5,6.0,8.0,194.29,1,0,0,0,0,0,1,0,0,1,0,0.7142857142857143,27.755714285714284,0,1.0,0.5
0,13.0,1,7.0,1,3.0,2,1,2,0,18.0,2.0,4.0,3.0,221.13,1,1,0,0,0,0,0,0,0,1,0,4.333333333333333,44.226,0,0.2857142857142857,0.4
0,10.0,1,31.0,0,3.0,4,4,9,0,16.0,2.0,2.0,9.0,181.74,0,0,1,0,0,0,1,0,0,1,0,1.0,60.580000000000005,0,0.18181818181818182,0.6666666666666666
0,6.0,3,14.0,1,4.0,5,3,3,0,15.0,3.5,5.0,9.0,179.84,1,0,1,0,0,0,1,0,0,1,0,1.5,29.973333333333333,0,0.7142857142857143,0.5833333333333334
0,12.0,1,32.0,0,3.0,5,4,5,0,18.0,1.0,2.0,2.0,245.61,1,0,1,0,0,0,0,0,0,1,0,2.0,81.87,0,0.15384615384615385,0.3333333333333333
0,31.0,1,7.0,1,3.0,6,3,4,1,14.0,2.0,2.0,3.0,181.6,0,0,1,0,0,0,1,0,0,1,0,6.2,60.53333333333333,0,0.0625,0.6666666666666666
0,5.0,1,12.0,1,3.0,4,1,2,1,13.0,2.0,2.0,4.0,173.21,1,0,0,0,0,0,0,1,0,1,0,1.6666666666666667,57.73666666666667,0,0.3333333333333333,0.6666666666666666
0,5.0,2,9.0,1,4.0,5,5,5,0,13.0,1.0,2.0,1.0,189.1,1,0,0,0,1,0,1,0,0,1,0,0.8333333333333334,63.03333333333333,0,0.3333333333333333,0.3333333333333333
0,19.0,1,14.0,1,4.0,4,5,3,0,19.0,3.0,6.0,12.0,177.1,0,0,1,0,0,0,0,0,0,1,0,4.75,25.3,0,0.3,0.42857142857142855
0,5.0,1,9.0,1,3.0,4,1,2,1,19.0,3.0,3.0,3.0,151.95,1,0,1,0,0,0,0,1,0,1,0,1.6666666666666667,37.9875,0,0.5,0.75
0,7.0,1,12.0,0,4.0,4,4,8,0,12.0,3.5,2.0,9.0,243.77999999999997,0,0,1,0,0,0,0,0,0,1,0,0.7777777777777778,81.25999999999999,0,0.25,1.1666666666666667
0,1.0,1,17.0,1,4.0,4,5,3,1,15.0,2.0,6.0,11.0,295.68,1,1,0,0,0,1,0,0,0,1,0,0.25,42.24,1,3.0,0.2857142857142857
0,17.0,1,17.0,0,3.0,4,1,2,0,20.0,1.0,2.0,8.0,149.55,0,0,1,0,0,0,0,1,0,0,1,5.666666666666667,49.85,0,0.1111111111111111,0.3333333333333333
0,23.0,1,7.0,0,3.0,5,3,9,1,13.0,1.0,2.0,8.0,264.64,1,0,0,0,0,1,0,0,0,0,1,2.3,88.21333333333332,0,0.08333333333333333,0.3333333333333333
1,16.0,1,15.0,1,3.0,5,4,4,0,16.0,3.5,6.0,8.0,174.41,1,1,0,0,0,0,1,0,0,1,0,3.2,24.915714285714284,0,0.35294117647058826,0.5
0,1.0,1,12.0,0,3.0,4,4,3,1,13.0,1.0,2.0,3.0,149.78,1,0,1,0,0,0,0,1,0,0,1,0.25,49.92666666666667,1,1.0,0.3333333333333333
0,6.0,3,15.0,0,4.0,5,4,3,1,12.0,3.5,6.0,10.0,177.28,1,0,0,0,0,0,1,0,0,1,0,1.5,25.325714285714287,0,0.8571428571428571,0.5
0,1.0,3,9.0,1,4.0,4,3,3,1,12.0,1.0,2.0,5.0,169.78,1,0,1,0,0,0,1,0,0,0,1,0.25,56.593333333333334,1,1.0,0.3333333333333333
0,5.0,3,14.0,1,4.0,4,1,6,0,13.0,1.0,2.0,8.0,200.47,1,0,0,1,0,0,1,0,0,1,0,0.7142857142857143,66.82333333333334,0,0.3333333333333333,0.3333333333333333
0,6.0,1,9.0,0,4.0,2,1,9,0,17.0,1.0,2.0,8.0,175.55,1,1,0,0,0,0,1,0,0,0,1,0.6,58.51666666666667,0,0.2857142857142857,0.3333333333333333
1,1.0,1,9.0,1,3.0,6,1,7,1,14.0,2.0,3.0,3.0,159.64,1,1,0,0,0,0,0,1,0,1,0,0.125,39.91,1,1.5,0.5
0,4.0,1,35.0,0,4.0,4,1,3,0,14.0,2.0,2.0,10.0,182.75,1,1,0,0,0,0,1,0,0,1,0,1.0,60.916666666666664,0,0.4,0.6666666666666666
0,5.0,1,14.0,0,3.0,5,3,3,0,25.0,3.5,6.0,3.0,214.43,0,0,1,0,0,0,0,0,0,1,0,1.25,30.632857142857144,0,1.0,0.5
0,13.0,1,14.0,1,3.0,5,1,3,0,15.0,3.5,6.0,4.0,317.72,0,1,0,0,0,0,0,0,1,1,0,3.25,45.38857142857143,0,0.42857142857142855,0.5
1,3.0,3,10.0,0,3.0,4,3,6,1,19.0,2.0,2.0,1.0,177.38,1,1,0,0,0,0,1,0,0,1,0,0.42857142857142855,59.126666666666665,1,0.5,0.6666666666666666
0,7.0,3,17.0,1,3.0,5,1,5,0,15.0,2.0,2.0,2.0,171.82,0,0,0,1,0,0,1,0,0,0,1,1.1666666666666667,57.27333333333333,0,0.25,0.6666666666666666
0,21.0,1,12.0,1,3.0,4,3,6,0,15.0,2.0,2.0,2.0,308.0,1,0,1,0,0,0,0,0,1,1,0,3.0,102.66666666666667,0,0.09090909090909091,0.6666666666666666
0,17.0,1,17.0,0,3.0,5,3,3,0,12.0,2.0,2.0,1.0,177.57,0,0,1,0,0,0,1,0,0,1,0,4.25,59.19,0,0.1111111111111111,0.6666666666666666
0,1.0,3,7.0,1,4.0,4,4,2,1,14.0,1.0,2.0,5.0,188.49,0,0,0,1,0,0,1,0,0,1,0,0.3333333333333333,62.830000000000005,1,1.0,0.3333333333333333
0,28.0,1,27.0,0,3.0,4,3,5,0,13.0,1.0,2.0,4.0,173.69,0,0,1,0,0,0,1,0,0,0,1,4.666666666666667,57.89666666666667,0,0.06896551724137931,0.3333333333333333
0,17.0,1,14.0,0,3.0,4,5,10,0,17.0,2.0,2.0,3.0,224.85,1,0,1,0,0,0,0,0,0,1,0,1.5454545454545454,74.95,0,0.1111111111111111,0.6666666666666666
0,19.0,1,15.0,1,4.0,4,1,11,0,15.0,3.5,6.0,9.0,161.97,1,0,0,0,1,0,1,0,0,1,0,1.5833333333333333,23.138571428571428,0,0.3,0.5
0,14.0,3,7.0,1,3.0,6,1,4,1,23.0,2.0,2.0,3.0,199.57,1,1,0,0,0,0,1,0,0,1,0,2.8,66.52333333333333,0,0.13333333333333333,0.6666666666666666
1,1.0,1,15.0,1,4.0,6,5,3,1,12.0,1.0,2.0,8.0,146.19,1,0,0,0,1,0,0,1,0,1,0,0.25,48.73,1,1.0,0.3333333333333333
0,3.0,1,16.0,1,2.0,5,1,2,0,18.0,2.0,3.0,3.0,164.83,1,0,0,0,1,0,0,1,0,0,1,1.0,41.2075,0,0.75,0.5
0,4.0,3,12.0,0,2.0,5,3,3,0,14.0,2.0,2.0,3.0,186.18,1,0,0,1,0,0,1,0,0,1,0,1.0,62.06,0,0.4,0.6666666666666666
0,1.0,3,15.0,0,3.0,4,4,3,0,19.0,1.0,2.0,8.0,187.14,1,0,0,1,0,0,1,0,0,1,0,0.25,62.379999999999995,0,1.0,0.3333333333333333
0,11.0,1,12.0,1,4.0,4,1,9,0,17.0,2.0,2.0,5.0,188.47,1,1,0,0,0,0,1,0,0,1,0,1.1,62.82333333333333,0,0.16666666666666666,0.6666666666666666
0,12.0,1,22.0,1,4.0,5,1,2,1,15.0,3.0,2.0,10.0,240.10000000000002,1,0,1,0,0,0,0,0,0,1,0,4.0,80.03333333333335,0,0.15384615384615385,1.0
0,5.0,1,14.0,0,3.0,4,1,3,1,15.0,3.5,5.0,11.0,196.43,1,1,0,0,0,0,0,0,0,0,1,1.25,32.73833333333334,0,0.8333333333333334,0.5833333333333334
0,3.0,3,17.0,0,3.0,5,4,3,1,15.0,2.0,2.0,8.0,207.68,1,0,0,1,0,0,1,0,0,1,0,0.75,69.22666666666667,1,0.5,0.6666666666666666
0,9.0,1,12.0,1,4.0,4,4,2,0,14.0,2.0,2.0,14.0,205.95,1,0,0,0,0,0,0,0,0,0,1,3.0,68.64999999999999,0,0.2,0.6666666666666666
0,1.0,1,33.0,1,3.0,4,1,3,0,13.0,1.0,2.0,3.0,154.04,1,0,1,0,0,0,0,1,0,1,0,0.25,51.346666666666664,0,1.0,0.3333333333333333
0,15.0,1,13.0,1,4.0,5,4,8,1,16.0,2.0,2.0,3.0,185.32,1,1,0,0,0,0,1,0,0,0,1,1.6666666666666667,61.77333333333333,0,0.125,0.6666666666666666
0,21.0,3,11.0,1,4.0,4,3,5,0,20.0,1.0,2.0,1.0,154.76,0,1,0,0,0,0,1,0,0,0,1,3.5,51.586666666666666,0,0.09090909090909091,0.3333333333333333
0,16.0,1,30.0,0,3.0,4,1,4,0,15.0,1.0,2.0,1.0,284.92,1,0,1,0,0,1,0,0,0,0,1,3.2,94.97333333333334,0,0.11764705882352941,0.3333333333333333
0,3.0,3,9.0,1,4.0,4,3,3,0,15.0,2.0,2.0,3.0,171.49,0,0,1,0,0,0,1,0,0,1,0,0.75,57.163333333333334,0,0.5,0.6666666666666666
0,16.0,2,9.0,1,3.0,4,3,2,1,12.0,2.0,2.0,1.0,151.96,1,0,0,0,0,0,0,1,0,1,0,5.333333333333333,50.653333333333336,0,0.11764705882352941,0.6666666666666666
